merchant_id,date,archetype,home_region,n_transactions,n_failed,avg_amount,amount_std,n_unique_users,n_new_users,n_devices,distinct_regions_seen,label_fraud_spike
M0129,2026-03-10,small,Telangana,41,0,689.77,368.56,31,3,26,1,0
M0129,2026-03-11,small,Telangana,26,0,550.1,513.33,22,1,18,1,0
M0129,2026-03-12,small,Telangana,49,0,726.69,545.47,36,10,30,1,0
M0129,2026-03-13,small,Telangana,38,0,631.47,392.91,34,9,28,1,0
M0129,2026-03-14,small,Telangana,50,2,620.86,432.33,42,4,35,1,0
M0129,2026-03-15,small,Telangana,35,3,530.81,308.4,21,3,17,1,0
M0129,2026-03-16,small,Telangana,41,1,598.73,381.24,24,8,20,1,0
M0129,2026-03-17,small,Telangana,46,1,618.41,399.36,40,6,34,1,0
M0129,2026-03-18,small,Telangana,37,2,634.59,418.39,31,3,26,1,0
M0129,2026-03-19,small,Telangana,32,3,718.16,510.39,25,2,21,1,0
M0129,2026-03-20,small,Telangana,42,2,694.44,411.4,29,4,24,1,0
M0129,2026-03-21,small,Telangana,54,5,737.8,557.79,44,6,37,1,0
M0129,2026-03-22,small,Telangana,52,0,651.33,454.91,39,5,33,1,0
M0129,2026-03-23,small,Telangana,36,1,475.23,313.55,24,7,20,1,0
M0129,2026-03-24,small,Telangana,25,0,635.01,346.34,21,6,17,1,0
M0129,2026-03-25,small,Telangana,51,3,603.77,507.32,39,6,33,1,0
M0129,2026-03-26,small,Telangana,50,1,694.66,472.32,39,6,33,1,0
M0129,2026-03-27,small,Telangana,29,0,645.28,346.78,18,2,15,1,0
M0129,2026-03-28,small,Telangana,54,1,626.98,393.92,43,5,36,1,0
M0129,2026-03-29,small,Telangana,58,8,634.51,492.95,39,6,33,1,1
M0129,2026-03-30,small,Telangana,67,7,681.05,484.86,42,5,35,1,1
M0129,2026-03-31,small,Telangana,50,4,630.58,329.86,36,4,30,1,1
M0129,2026-04-01,small,Telangana,41,8,746.78,465.62,27,3,22,1,1
M0129,2026-04-02,small,Telangana,50,5,678.24,590.32,30,4,25,1,1
M0129,2026-04-03,small,Telangana,41,3,570.86,312.55,35,9,29,1,0
M0129,2026-04-04,small,Telangana,41,0,685.02,460.52,35,5,29,1,0
M0129,2026-04-05,small,Telangana,55,3,762.54,459.44,48,4,40,1,0
M0129,2026-04-06,small,Telangana,38,1,628.16,335.73,26,6,22,1,0
M0129,2026-04-07,small,Telangana,41,1,689.32,489.94,27,4,22,1,0
M0129,2026-04-08,small,Telangana,38,2,631.85,359.0,23,4,19,1,0
M0129,2026-04-09,small,Telangana,56,2,774.63,544.9,45,10,38,1,0
M0129,2026-04-10,small,Telangana,32,3,727.47,422.61,26,5,22,1,0
M0129,2026-04-11,small,Telangana,52,1,765.92,519.46,46,10,39,1,0
M0129,2026-04-12,small,Telangana,48,1,664.32,485.7,33,6,28,1,0
M0129,2026-04-13,small,Telangana,43,3,607.85,367.11,33,11,28,1,0
M0129,2026-04-14,small,Telangana,44,4,699.29,404.32,38,5,32,1,0
M0129,2026-04-15,small,Telangana,37,3,676.89,529.95,29,4,24,1,0
M0129,2026-04-16,small,Telangana,32,0,821.46,606.25,25,4,21,1,0
M0129,2026-04-17,small,Telangana,39,1,673.98,533.61,23,2,19,1,0
M0129,2026-04-18,small,Telangana,45,2,608.01,508.29,30,9,25,1,0
M0129,2026-04-19,small,Telangana,56,5,700.28,452.03,34,9,28,1,0
M0129,2026-04-20,small,Telangana,48,2,670.34,466.2,35,6,29,1,0
M0129,2026-04-21,small,Telangana,42,1,634.09,354.04,37,6,31,1,0
M0129,2026-04-22,small,Telangana,45,0,630.71,492.25,37,4,31,1,0
M0129,2026-04-23,small,Telangana,36,1,661.31,467.42,25,4,21,1,0
M0129,2026-04-24,small,Telangana,41,2,653.75,492.64,35,3,29,1,0
M0129,2026-04-25,small,Telangana,48,1,589.19,390.75,40,10,34,1,0
M0129,2026-04-26,small,Telangana,42,2,666.59,392.8,31,6,26,1,0
M0129,2026-04-27,small,Telangana,43,5,656.11,511.2,31,7,26,1,0
M0129,2026-04-28,small,Telangana,38,0,780.05,490.81,30,6,25,1,0
M0129,2026-04-29,small,Telangana,33,0,663.3,598.71,19,8,16,1,0
M0129,2026-04-30,small,Telangana,36,0,726.26,429.78,27,6,22,1,0
M0129,2026-05-01,small,Telangana,40,2,704.5,443.34,35,9,29,1,0
M0129,2026-05-02,small,Telangana,59,0,727.31,490.02,40,5,34,1,0
M0129,2026-05-03,small,Telangana,51,1,694.54,463.34,35,9,29,1,0
M0129,2026-05-04,small,Telangana,54,10,526.57,393.49,43,5,36,1,1
M0129,2026-05-05,small,Telangana,71,20,756.17,519.06,53,9,45,1,1
M0129,2026-05-06,small,Telangana,63,9,720.0,464.97,48,10,40,1,1
M0129,2026-05-07,small,Telangana,54,21,646.12,583.61,47,8,39,1,1
M0129,2026-05-08,small,Telangana,65,14,652.35,401.64,40,10,34,1,1
M0129,2026-05-09,small,Telangana,75,11,638.42,440.68,54,6,45,1,1
M0129,2026-05-10,small,Telangana,78,25,610.13,419.23,59,11,50,1,1
M0129,2026-05-11,small,Telangana,38,1,682.55,531.75,23,6,19,1,0
M0129,2026-05-12,small,Telangana,105,4,671.87,471.98,74,14,62,1,1
M0129,2026-05-13,small,Telangana,68,1,634.85,422.19,44,10,37,1,1
M0129,2026-05-14,small,Telangana,103,3,663.74,407.65,91,15,77,1,1
M0129,2026-05-15,small,Telangana,61,5,559.56,345.55,51,6,43,1,1
M0129,2026-05-16,small,Telangana,130,4,613.57,476.69,106,17,90,1,1
M0129,2026-05-17,small,Telangana,55,1,703.38,467.26,39,10,33,1,0
M0129,2026-05-18,small,Telangana,48,2,721.59,584.78,42,9,35,1,0
M0129,2026-05-19,small,Telangana,41,1,680.22,482.44,29,8,24,1,0
M0129,2026-05-20,small,Telangana,39,0,639.66,442.53,30,5,25,1,0
M0129,2026-05-21,small,Telangana,41,0,561.96,323.87,27,5,22,1,0
M0129,2026-05-22,small,Telangana,41,2,573.99,321.99,30,3,25,1,0
M0129,2026-05-23,small,Telangana,39,0,572.82,408.82,24,3,20,1,0
M0129,2026-05-24,small,Telangana,45,2,650.77,439.0,36,5,30,1,0
M0129,2026-05-25,small,Telangana,46,2,720.71,424.13,38,4,32,1,0
M0129,2026-05-26,small,Telangana,43,3,666.18,457.7,33,7,28,1,0
M0129,2026-05-27,small,Telangana,43,1,615.97,366.34,29,4,24,1,0
M0129,2026-05-28,small,Telangana,48,0,600.63,409.54,31,11,26,1,0
M0129,2026-05-29,small,Telangana,49,3,654.88,408.24,40,4,34,1,0
M0129,2026-05-30,small,Telangana,44,1,684.45,481.91,33,4,28,1,0
M0129,2026-05-31,small,Telangana,51,1,686.24,377.95,41,7,34,1,0
M0129,2026-06-01,small,Telangana,43,1,568.7,412.65,34,5,28,1,0
M0129,2026-06-02,small,Telangana,51,1,628.3,353.19,32,6,27,1,0
M0129,2026-06-03,small,Telangana,54,1,604.96,359.6,37,6,31,1,0
M0129,2026-06-04,small,Telangana,56,2,581.52,416.32,48,8,40,1,0
M0129,2026-06-05,small,Telangana,34,0,657.45,533.38,25,6,21,1,0
M0129,2026-06-06,small,Telangana,48,0,664.09,399.83,29,6,24,1,0
M0129,2026-06-07,small,Telangana,38,0,755.23,501.39,30,8,25,1,0
M0129,2026-06-08,small,Telangana,41,0,728.39,515.14,25,8,21,1,0
M0129,2026-06-09,small,Telangana,38,0,688.36,434.24,26,4,22,1,0
M0129,2026-06-10,small,Telangana,45,1,599.06,365.01,31,8,26,1,0
M0129,2026-06-11,small,Telangana,49,4,511.2,298.99,31,2,26,1,0
M0129,2026-06-12,small,Telangana,41,1,791.61,559.51,32,7,27,1,0
M0129,2026-06-13,small,Telangana,56,2,553.74,397.49,38,9,32,1,0
M0129,2026-06-14,small,Telangana,35,1,692.0,477.95,31,8,26,1,0
M0129,2026-06-15,small,Telangana,48,2,701.42,563.54,29,2,24,1,0
M0129,2026-06-16,small,Telangana,43,1,666.91,489.93,31,7,26,1,0
M0129,2026-06-17,small,Telangana,35,1,827.57,535.91,29,6,24,1,0
M0129,2026-06-18,small,Telangana,49,4,688.03,459.87,35,7,29,1,0
M0129,2026-06-19,small,Telangana,60,1,795.81,618.06,52,13,44,1,0
M0129,2026-06-20,small,Telangana,44,3,479.08,293.53,29,7,24,1,0
M0129,2026-06-21,small,Telangana,49,0,634.71,500.75,38,4,32,1,0
M0129,2026-06-22,small,Telangana,48,0,715.32,569.26,40,4,34,1,0
M0129,2026-06-23,small,Telangana,51,0,580.54,476.78,41,7,34,1,0
M0129,2026-06-24,small,Telangana,47,0,646.28,426.0,38,9,32,1,0
M0129,2026-06-25,small,Telangana,36,2,552.56,467.1,28,3,23,1,0
M0129,2026-06-26,small,Telangana,42,1,635.52,383.35,35,7,29,1,0
M0129,2026-06-27,small,Telangana,57,2,696.06,475.49,49,5,41,1,0
M0129,2026-06-28,small,Telangana,42,1,746.36,586.32,37,3,31,1,0
M0129,2026-06-29,small,Telangana,33,0,660.66,423.52,28,5,23,1,0
M0130,2026-01-01,medium,Karnataka,216,4,1194.94,852.5,175,29,148,1,0
M0130,2026-01-02,medium,Karnataka,194,7,1284.46,908.4,133,31,113,1,0
M0130,2026-01-03,medium,Karnataka,216,13,1339.39,1020.21,191,43,162,1,0
M0130,2026-01-04,medium,Karnataka,271,18,1370.87,1068.27,184,40,156,1,0
M0130,2026-01-05,medium,Karnataka,185,15,1472.91,1141.74,133,23,113,1,0
M0130,2026-01-06,medium,Karnataka,214,11,1225.59,918.28,139,28,118,1,0
M0130,2026-01-07,medium,Karnataka,207,8,1411.21,987.86,134,27,113,1,0
M0130,2026-01-08,medium,Karnataka,213,9,1422.52,936.65,190,32,161,1,0
M0130,2026-01-09,medium,Karnataka,227,18,1378.16,944.96,137,36,116,1,0
M0130,2026-01-10,medium,Karnataka,212,20,1423.91,1050.74,175,41,148,1,0
M0130,2026-01-11,medium,Karnataka,234,16,1322.09,855.06,177,35,150,1,0
M0130,2026-01-12,medium,Karnataka,210,11,1373.55,1001.46,135,31,114,1,0
M0130,2026-01-13,medium,Karnataka,197,10,1207.51,866.16,121,21,102,1,0
M0130,2026-01-14,medium,Karnataka,210,16,1519.82,1130.52,188,33,159,1,0
M0130,2026-01-15,medium,Karnataka,210,10,1325.49,954.47,165,38,140,1,0
M0130,2026-01-16,medium,Karnataka,213,18,1277.9,958.15,188,34,159,1,0
M0130,2026-01-17,medium,Karnataka,252,11,1369.32,1034.71,185,45,157,1,0
M0130,2026-01-18,medium,Karnataka,219,14,1346.78,969.77,188,41,159,1,0
M0130,2026-01-19,medium,Karnataka,194,12,1443.09,1064.01,130,25,110,1,0
M0130,2026-01-20,medium,Karnataka,223,6,1384.98,908.22,156,33,132,1,0
M0130,2026-01-21,medium,Karnataka,204,11,1313.54,967.64,133,36,113,1,0
M0130,2026-01-22,medium,Karnataka,200,5,3558.07,2505.23,132,31,112,1,1
M0130,2026-01-23,medium,Karnataka,202,15,19.97,14.14,176,44,149,1,1
M0130,2026-01-24,medium,Karnataka,237,11,1393.61,938.57,153,27,130,1,0
M0130,2026-01-25,medium,Karnataka,253,9,1334.44,893.11,171,46,145,1,0
M0130,2026-01-26,medium,Karnataka,210,14,1446.86,913.69,156,44,132,1,0
M0130,2026-01-27,medium,Karnataka,168,7,1270.35,900.59,118,17,100,1,0
M0130,2026-01-28,medium,Karnataka,228,9,1441.41,1128.39,163,31,138,1,0
M0130,2026-01-29,medium,Karnataka,206,13,1284.1,838.65,159,34,135,1,0
M0130,2026-01-30,medium,Karnataka,198,12,1337.19,961.85,136,31,115,1,0
M0130,2026-01-31,medium,Karnataka,252,17,1412.19,964.49,171,39,145,1,0
M0130,2026-02-01,medium,Karnataka,246,15,1314.15,913.75,173,47,147,1,0
M0130,2026-02-02,medium,Karnataka,197,9,1345.51,844.23,120,25,102,1,0
M0130,2026-02-03,medium,Karnataka,202,7,1338.36,955.96,123,22,104,1,0
M0130,2026-02-04,medium,Karnataka,212,13,1379.18,939.4,178,32,151,1,0
M0130,2026-02-05,medium,Karnataka,225,13,1286.96,871.63,172,48,146,1,0
M0130,2026-02-06,medium,Karnataka,180,7,1382.84,963.23,146,29,124,1,0
M0130,2026-02-07,medium,Karnataka,254,8,1389.46,1023.7,185,36,157,1,0
M0130,2026-02-08,medium,Karnataka,247,9,1390.85,993.53,152,33,129,1,0
M0130,2026-02-09,medium,Karnataka,184,7,1293.01,963.5,153,28,130,1,0
M0130,2026-02-10,medium,Karnataka,198,7,1353.15,965.93,154,35,130,1,0
M0130,2026-02-11,medium,Karnataka,216,10,1418.36,1008.99,180,41,153,1,0
M0130,2026-02-12,medium,Karnataka,230,9,1390.8,1023.19,147,27,124,1,0
M0130,2026-02-13,medium,Karnataka,181,8,1298.17,934.99,121,30,102,1,0
M0130,2026-02-14,medium,Karnataka,215,12,1335.06,998.21,147,35,124,1,0
M0130,2026-02-15,medium,Karnataka,234,12,1375.61,943.53,205,44,174,1,0
M0130,2026-02-16,medium,Karnataka,202,15,1221.09,924.93,177,35,150,1,0
M0130,2026-02-17,medium,Karnataka,229,14,1398.36,926.05,197,46,167,1,0
M0130,2026-02-18,medium,Karnataka,196,12,1440.1,994.55,130,35,110,1,0
M0130,2026-02-19,medium,Karnataka,207,10,1297.97,914.44,152,26,129,1,0
M0130,2026-02-20,medium,Karnataka,227,17,1413.53,1084.53,200,49,170,1,0
M0130,2026-02-21,medium,Karnataka,239,14,1478.8,973.28,171,33,145,1,0
M0130,2026-02-22,medium,Karnataka,234,17,1297.82,820.95,201,48,170,1,0
M0130,2026-02-23,medium,Karnataka,184,8,1439.26,1017.78,144,27,122,1,0
M0130,2026-02-24,medium,Karnataka,189,14,1307.44,865.99,138,30,117,1,0
M0130,2026-02-25,medium,Karnataka,214,16,1248.01,946.91,167,39,141,1,0
M0130,2026-02-26,medium,Karnataka,221,10,1382.5,861.43,153,36,130,1,0
M0130,2026-02-27,medium,Karnataka,196,14,1368.04,920.01,121,23,102,1,0
M0130,2026-02-28,medium,Karnataka,276,22,1362.94,909.69,179,37,152,1,0
M0130,2026-03-01,medium,Karnataka,273,11,1422.68,1068.18,203,46,172,1,0
M0130,2026-03-02,medium,Karnataka,211,7,1406.46,1018.19,166,39,141,1,0
M0130,2026-03-03,medium,Karnataka,209,13,1369.71,951.03,154,34,130,1,0
M0130,2026-03-04,medium,Karnataka,189,3,1375.2,993.86,129,32,109,1,0
M0130,2026-03-05,medium,Karnataka,206,13,1265.32,913.32,159,36,135,1,0
M0130,2026-03-06,medium,Karnataka,205,13,1360.86,984.01,146,29,124,1,0
M0130,2026-03-07,medium,Karnataka,238,14,1314.14,984.19,153,22,130,1,0
M0130,2026-03-08,medium,Karnataka,245,14,1380.08,1086.79,153,33,130,1,0
M0130,2026-03-09,medium,Karnataka,203,10,1302.65,982.77,150,32,127,1,0
M0130,2026-03-10,medium,Karnataka,205,11,1472.97,859.87,153,39,130,1,0
M0130,2026-03-11,medium,Karnataka,192,10,1352.52,866.68,120,23,102,1,0
M0130,2026-03-12,medium,Karnataka,210,10,1247.61,941.83,132,23,112,1,0
M0130,2026-03-13,medium,Karnataka,208,15,1380.19,946.69,137,32,116,1,0
M0130,2026-03-14,medium,Karnataka,242,17,1276.24,840.05,199,41,169,1,0
M0130,2026-03-15,medium,Karnataka,243,15,1192.03,818.14,210,47,178,1,0
M0130,2026-03-16,medium,Karnataka,205,5,1390.58,869.14,149,27,126,1,0
M0130,2026-03-17,medium,Karnataka,217,14,1334.06,853.16,134,23,113,1,0
M0130,2026-03-18,medium,Karnataka,203,11,1385.53,970.32,159,33,135,1,0
M0130,2026-03-19,medium,Karnataka,232,18,1282.22,843.18,184,39,156,1,0
M0130,2026-03-20,medium,Karnataka,200,7,1226.93,823.55,170,38,144,1,0
M0130,2026-03-21,medium,Karnataka,255,12,1359.34,944.78,179,48,152,1,0
M0130,2026-03-22,medium,Karnataka,241,10,1351.27,935.4,155,33,131,1,0
M0130,2026-03-23,medium,Karnataka,219,13,1361.07,974.19,185,40,157,1,0
M0130,2026-03-24,medium,Karnataka,218,8,1428.11,953.86,186,43,158,1,0
M0130,2026-03-25,medium,Karnataka,221,13,1413.42,1020.35,143,30,121,1,0
M0130,2026-03-26,medium,Karnataka,207,12,1272.5,879.57,174,49,147,1,0
M0130,2026-03-27,medium,Karnataka,195,19,1380.49,1022.39,161,45,136,1,0
M0130,2026-03-28,medium,Karnataka,265,16,1361.77,967.78,229,50,194,1,0
M0130,2026-03-29,medium,Karnataka,236,12,1339.89,930.9,181,41,153,1,0
M0130,2026-03-30,medium,Karnataka,198,9,1387.96,954.5,133,27,113,1,0
M0130,2026-03-31,medium,Karnataka,207,13,1305.69,914.28,174,33,147,1,0
M0130,2026-04-01,medium,Karnataka,187,8,1433.15,1034.67,143,35,121,1,0
M0130,2026-04-02,medium,Karnataka,227,14,1471.77,1063.84,159,38,135,1,0
M0130,2026-04-03,medium,Karnataka,186,8,1333.04,923.21,139,32,118,1,0
M0130,2026-04-04,medium,Karnataka,264,15,1304.73,899.31,194,35,164,1,0
M0130,2026-04-05,medium,Karnataka,245,13,1288.73,902.93,170,41,144,1,0
M0130,2026-04-06,medium,Karnataka,217,17,1384.97,874.05,191,34,162,1,0
M0130,2026-04-07,medium,Karnataka,214,10,1222.66,845.4,164,37,139,1,0
M0130,2026-04-08,medium,Karnataka,198,11,1290.91,960.74,171,32,145,1,0
M0130,2026-04-09,medium,Karnataka,180,8,1303.25,827.33,149,26,126,1,0
M0130,2026-04-10,medium,Karnataka,223,14,1382.34,946.92,190,40,161,1,0
M0130,2026-04-11,medium,Karnataka,227,16,1292.94,909.2,152,31,129,1,0
M0130,2026-04-12,medium,Karnataka,231,11,1420.3,902.8,160,38,136,1,0
M0130,2026-04-13,medium,Karnataka,209,11,1338.2,906.67,158,35,134,1,0
M0130,2026-04-14,medium,Karnataka,236,9,1442.64,1120.21,182,48,154,1,0
M0130,2026-04-15,medium,Karnataka,204,9,1329.53,851.5,153,31,130,1,0
M0130,2026-04-16,medium,Karnataka,194,10,1350.91,981.81,170,41,144,1,0
M0130,2026-04-17,medium,Karnataka,204,7,1366.08,1033.34,158,37,134,1,0
M0130,2026-04-18,medium,Karnataka,221,10,1470.38,998.64,159,40,135,1,0
M0130,2026-04-19,medium,Karnataka,267,15,1341.73,959.46,203,49,172,1,0
M0130,2026-04-20,medium,Karnataka,227,10,1492.06,1055.83,189,37,160,1,0
M0130,2026-04-21,medium,Karnataka,196,10,1330.1,887.92,143,31,121,1,0
M0130,2026-04-22,medium,Karnataka,185,13,1393.48,964.63,157,33,133,1,0
M0130,2026-04-23,medium,Karnataka,215,12,1323.33,945.52,167,31,141,1,0
M0130,2026-04-24,medium,Karnataka,202,11,1320.92,841.98,139,36,118,1,0
M0130,2026-04-25,medium,Karnataka,226,16,1302.47,857.79,166,39,141,1,0
M0130,2026-04-26,medium,Karnataka,259,13,1405.06,974.75,196,37,166,1,0
M0130,2026-04-27,medium,Karnataka,205,12,1359.77,971.0,171,34,145,1,0
M0130,2026-04-28,medium,Karnataka,225,10,1370.71,915.89,200,48,170,1,0
M0130,2026-04-29,medium,Karnataka,292,62,1486.88,1098.11,188,37,159,1,1
M0130,2026-04-30,medium,Karnataka,317,93,1379.75,908.69,206,45,175,1,1
M0130,2026-05-01,medium,Karnataka,208,8,1473.25,1123.93,125,29,106,1,0
M0130,2026-05-02,medium,Karnataka,242,19,1316.33,980.42,183,37,155,1,0
M0130,2026-05-03,medium,Karnataka,252,9,1401.83,1024.01,169,34,143,1,0
M0130,2026-05-04,medium,Karnataka,193,14,1378.18,899.87,155,33,131,1,0
M0130,2026-05-05,medium,Karnataka,195,11,1318.85,911.85,146,32,124,1,0
M0130,2026-05-06,medium,Karnataka,228,16,1328.35,857.51,159,35,135,1,0
M0130,2026-05-07,medium,Karnataka,219,11,1399.14,1044.24,192,40,163,1,0
M0130,2026-05-08,medium,Karnataka,189,7,1406.46,949.57,160,47,136,1,0
M0130,2026-05-09,medium,Karnataka,252,12,1438.84,844.94,208,47,176,1,0
M0130,2026-05-10,medium,Karnataka,250,14,1374.44,966.3,163,34,138,1,0
M0130,2026-05-11,medium,Karnataka,220,10,1406.84,931.59,185,46,157,1,0
M0130,2026-05-12,medium,Karnataka,219,22,1354.6,895.35,135,29,114,1,0
M0130,2026-05-13,medium,Karnataka,226,15,1314.32,1010.52,166,39,141,1,0
M0130,2026-05-14,medium,Karnataka,222,13,1324.41,909.63,189,42,160,1,0
M0130,2026-05-15,medium,Karnataka,213,18,1379.62,1018.29,151,33,128,1,0
M0130,2026-05-16,medium,Karnataka,242,15,1393.47,941.83,214,53,181,1,0
M0130,2026-05-17,medium,Karnataka,250,14,1354.91,882.9,188,48,159,1,0
M0130,2026-05-18,medium,Karnataka,221,9,1340.39,893.93,170,30,144,1,0
M0130,2026-05-19,medium,Karnataka,221,16,1458.39,982.52,168,40,142,1,0
M0130,2026-05-20,medium,Karnataka,203,12,1313.02,982.41,145,32,123,1,0
M0130,2026-05-21,medium,Karnataka,243,18,1348.38,928.88,146,29,124,1,0
M0130,2026-05-22,medium,Karnataka,237,12,1237.56,898.66,193,39,164,1,0
M0130,2026-05-23,medium,Karnataka,276,17,1264.18,862.21,228,57,193,1,0
M0130,2026-05-24,medium,Karnataka,253,13,1277.74,944.13,167,37,141,1,0
M0130,2026-05-25,medium,Karnataka,212,7,1422.44,1005.7,164,33,139,1,0
M0130,2026-05-26,medium,Karnataka,202,9,1322.9,985.02,125,22,106,1,0
M0130,2026-05-27,medium,Karnataka,196,13,1367.51,941.91,129,17,109,1,0
M0130,2026-05-28,medium,Karnataka,206,11,1325.28,899.29,124,32,105,1,0
M0130,2026-05-29,medium,Karnataka,204,12,1377.79,934.27,140,32,119,1,0
M0130,2026-05-30,medium,Karnataka,255,11,1424.57,1019.93,181,39,153,1,0
M0130,2026-05-31,medium,Karnataka,256,18,1360.4,969.99,183,43,155,1,0
M0130,2026-06-01,medium,Karnataka,223,14,1303.55,972.45,153,32,130,1,0
M0130,2026-06-02,medium,Karnataka,217,16,1388.32,925.29,185,30,157,1,0
M0130,2026-06-03,medium,Karnataka,223,5,1357.28,945.2,196,38,166,1,0
M0130,2026-06-04,medium,Karnataka,212,17,1387.8,907.64,154,35,130,1,0
M0130,2026-06-05,medium,Karnataka,211,8,1347.02,929.91,150,34,127,1,0
M0130,2026-06-06,medium,Karnataka,236,14,1467.87,1019.27,194,46,164,1,0
M0130,2026-06-07,medium,Karnataka,270,12,1443.41,956.47,171,32,145,1,0
M0130,2026-06-08,medium,Karnataka,206,11,1335.51,975.08,125,23,106,1,0
M0130,2026-06-09,medium,Karnataka,214,9,1348.69,960.2,158,36,134,1,0
M0130,2026-06-10,medium,Karnataka,214,11,1299.0,914.99,190,43,161,1,0
M0130,2026-06-11,medium,Karnataka,218,7,1302.48,923.61,137,21,116,1,0
M0130,2026-06-12,medium,Karnataka,192,12,1290.26,931.48,155,38,131,1,0
M0130,2026-06-13,medium,Karnataka,254,10,1440.35,995.13,224,51,190,1,0
M0130,2026-06-14,medium,Karnataka,212,10,1465.74,1018.96,142,36,120,1,0
M0130,2026-06-15,medium,Karnataka,219,11,1364.97,950.52,143,27,121,1,0
M0130,2026-06-16,medium,Karnataka,241,12,1284.21,828.31,191,35,162,1,0
M0130,2026-06-17,medium,Karnataka,202,14,1232.23,903.16,175,36,148,1,0
M0130,2026-06-18,medium,Karnataka,212,15,1389.36,982.75,130,33,110,1,0
M0130,2026-06-19,medium,Karnataka,233,12,1400.09,1005.23,198,43,168,1,0
M0130,2026-06-20,medium,Karnataka,252,20,1325.45,923.53,205,43,174,1,0
M0130,2026-06-21,medium,Karnataka,233,11,1378.01,966.68,200,38,170,1,0
M0130,2026-06-22,medium,Karnataka,221,13,1385.27,943.65,160,37,136,1,0
M0130,2026-06-23,medium,Karnataka,203,14,1394.52,971.42,123,16,104,1,0
M0130,2026-06-24,medium,Karnataka,206,13,1380.38,996.26,138,29,117,1,0
M0130,2026-06-25,medium,Karnataka,208,14,1427.72,948.01,146,29,124,1,0
M0130,2026-06-26,medium,Karnataka,210,11,1256.5,905.32,131,27,111,1,0
M0130,2026-06-27,medium,Karnataka,249,17,1368.62,918.03,221,38,187,1,0
M0130,2026-06-28,medium,Karnataka,248,13,1349.04,926.53,212,55,180,1,0
M0130,2026-06-29,medium,Karnataka,220,13,1517.64,1044.24,147,25,124,1,0
M0131,2026-01-01,small,Maharashtra,34,1,597.7,418.05,25,3,21,1,0
M0131,2026-01-02,small,Maharashtra,41,1,603.82,355.91,25,4,21,1,0
M0131,2026-01-03,small,Maharashtra,40,1,670.88,440.53,25,0,21,1,0
M0131,2026-01-04,small,Maharashtra,46,1,543.47,339.56,38,2,32,1,0
M0131,2026-01-05,small,Maharashtra,44,1,610.26,357.03,34,3,28,1,0
M0131,2026-01-06,small,Maharashtra,23,2,589.66,429.45,14,0,11,1,0
M0131,2026-01-07,small,Maharashtra,22,1,516.68,361.64,17,1,14,1,0
M0131,2026-01-08,small,Maharashtra,33,1,620.58,442.66,29,2,24,1,0
M0131,2026-01-09,small,Maharashtra,30,1,565.25,343.67,25,4,21,1,0
M0131,2026-01-10,small,Maharashtra,42,3,534.86,463.08,35,5,29,1,0
M0131,2026-01-11,small,Maharashtra,46,0,576.29,435.43,38,7,32,1,0
M0131,2026-01-12,small,Maharashtra,38,0,652.49,433.08,26,4,22,1,0
M0131,2026-01-13,small,Maharashtra,51,1,679.34,427.81,42,5,35,1,0
M0131,2026-01-14,small,Maharashtra,45,0,642.74,480.13,28,3,23,1,0
M0131,2026-01-15,small,Maharashtra,33,2,669.53,535.01,28,3,23,1,0
M0131,2026-01-16,small,Maharashtra,33,4,514.08,377.99,27,5,22,1,0
M0131,2026-01-17,small,Maharashtra,45,4,526.46,314.6,31,5,26,1,0
M0131,2026-01-18,small,Maharashtra,45,2,668.3,398.54,33,5,28,1,0
M0131,2026-01-19,small,Maharashtra,47,1,598.14,383.83,33,5,28,1,0
M0131,2026-01-20,small,Maharashtra,30,1,700.16,503.93,26,4,22,1,0
M0131,2026-01-21,small,Maharashtra,46,2,646.15,449.61,41,9,34,1,0
M0131,2026-01-22,small,Maharashtra,42,2,584.31,423.41,28,4,23,1,0
M0131,2026-01-23,small,Maharashtra,35,2,588.22,375.75,28,5,23,1,0
M0131,2026-01-24,small,Maharashtra,44,2,620.28,425.19,38,6,32,1,0
M0131,2026-01-25,small,Maharashtra,49,1,786.35,559.51,35,2,29,1,0
M0131,2026-01-26,small,Maharashtra,33,1,668.5,491.06,24,4,20,1,0
M0131,2026-01-27,small,Maharashtra,41,1,587.87,434.92,25,4,21,1,0
M0131,2026-01-28,small,Maharashtra,39,1,717.25,489.45,29,6,24,1,0
M0131,2026-01-29,small,Maharashtra,31,3,685.96,531.76,21,2,17,1,0
M0131,2026-01-30,small,Maharashtra,39,0,608.71,409.8,25,2,21,1,0
M0131,2026-01-31,small,Maharashtra,38,3,461.34,284.34,31,5,26,1,0
M0131,2026-02-01,small,Maharashtra,42,3,752.14,598.48,33,2,28,1,0
M0131,2026-02-02,small,Maharashtra,34,0,575.34,493.9,27,3,22,1,0
M0131,2026-02-03,small,Maharashtra,42,1,641.25,424.64,37,4,31,1,0
M0131,2026-02-04,small,Maharashtra,41,3,710.93,656.32,33,2,28,1,0
M0131,2026-02-05,small,Maharashtra,37,2,568.34,375.56,27,0,22,1,0
M0131,2026-02-06,small,Maharashtra,39,1,570.24,432.41,29,6,24,1,0
M0131,2026-02-07,small,Maharashtra,39,4,544.24,317.3,34,5,28,1,0
M0131,2026-02-08,small,Maharashtra,50,2,622.63,309.02,35,5,29,1,0
